timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726106560965,258,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1135,217,5,5,https://reqres.in/api/users/2,258,0,170
1726106561144,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-12,text,true,,1135,217,5,5,https://reqres.in/api/users/2,83,0,0
1726106561227,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-12,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106561172,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-11,text,true,,1135,217,5,5,https://reqres.in/api/users/2,83,0,0
1726106561184,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-13,text,true,,1136,217,4,4,https://reqres.in/api/users/1,81,0,0
1726106561223,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106561306,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-14,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561228,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-12,text,true,,1136,217,4,4,https://reqres.in/api/users/1,83,0,0
1726106561265,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-13,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106561348,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-13,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561307,84,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1136,217,5,5,https://reqres.in/api/users/1,84,0,0
1726106561392,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-14,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106561312,103,ConsultarUsuario,200,OK,Grupo de Hilos 1-12,text,true,,1135,217,5,5,https://reqres.in/api/users/2,103,0,0
1726106561167,259,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1136,217,4,4,https://reqres.in/api/users/1,259,0,169
1726106561350,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-13,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106561432,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-13,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561394,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106561427,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1135,217,3,3,https://reqres.in/api/users/2,85,0,0
1726106561565,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-17,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561503,88,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1136,217,4,4,https://reqres.in/api/users/1,88,0,0
1726106561512,84,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1135,217,4,4,https://reqres.in/api/users/2,84,0,0
1726106561596,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-15,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561365,257,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1135,217,4,4,https://reqres.in/api/users/2,257,0,162
1726106561591,86,ConsultarUsuario,200,OK,Grupo de Hilos 1-14,text,true,,1135,217,4,4,https://reqres.in/api/users/2,86,0,0
1726106561677,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-14,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561597,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106561623,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1135,217,3,3,https://reqres.in/api/users/2,82,0,0
1726106561681,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1136,217,3,3,https://reqres.in/api/users/1,82,0,0
1726106561764,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-15,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561705,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1135,217,4,4,https://reqres.in/api/users/2,83,0,0
1726106561788,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-16,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561566,260,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1136,217,4,4,https://reqres.in/api/users/1,260,0,176
1726106561765,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-15,text,true,,1135,217,4,4,https://reqres.in/api/users/2,83,0,0
1726106561848,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-15,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561789,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1136,217,3,3,https://reqres.in/api/users/1,82,0,0
1726106561826,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1135,217,3,3,https://reqres.in/api/users/2,83,0,0
1726106561872,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1136,217,3,3,https://reqres.in/api/users/1,81,0,0
1726106561954,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-16,text,false,,1113,0,3,3,https://reqres.in/api/users/<EOF>,0,0,0
1726106561909,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106562000,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-17,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106561766,253,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1136,217,4,4,https://reqres.in/api/users/1,253,0,164
1726106561955,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106562037,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-16,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562001,96,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1136,217,4,4,https://reqres.in/api/users/1,96,0,0
1726106562019,92,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1135,217,4,4,https://reqres.in/api/users/2,92,0,0
1726106562111,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-18,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562039,105,ConsultarUsuario,200,OK,Grupo de Hilos 1-16,text,true,,1136,217,4,4,https://reqres.in/api/users/1,105,0,0
1726106562097,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1135,217,4,4,https://reqres.in/api/users/2,81,0,0
1726106562178,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-17,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562112,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1136,217,4,4,https://reqres.in/api/users/1,83,0,0
1726106561963,264,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1135,217,4,4,https://reqres.in/api/users/2,264,0,173
1726106562227,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-19,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562179,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106562195,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106562277,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-18,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562228,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106562261,87,ConsultarUsuario,200,OK,Grupo de Hilos 1-17,text,true,,1135,217,4,4,https://reqres.in/api/users/2,86,0,0
1726106562278,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106562362,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-18,text,false,,1113,0,3,3,https://reqres.in/api/users/<EOF>,0,0,0
1726106562311,84,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1135,217,4,4,https://reqres.in/api/users/2,84,0,0
1726106562396,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-19,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562164,261,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,4,4,https://reqres.in/api/users/2,261,0,171
1726106562364,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-18,text,true,,1136,217,4,4,https://reqres.in/api/users/1,85,0,0
1726106562450,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-18,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562397,79,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1136,217,3,3,https://reqres.in/api/users/1,79,0,0
1726106562426,91,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,3,3,https://reqres.in/api/users/2,91,0,0
1726106562477,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106562561,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-19,text,false,,1113,0,3,3,https://reqres.in/api/users/<EOF>,0,0,0
1726106562365,245,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1135,217,4,4,https://reqres.in/api/users/2,245,0,159
1726106562611,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-21,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562535,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,4,4,https://reqres.in/api/users/2,81,0,0
1726106562562,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-19,text,true,,1136,217,4,4,https://reqres.in/api/users/1,81,0,0
1726106562644,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-19,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562612,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106562617,84,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,3,3,https://reqres.in/api/users/2,84,0,0
1726106562764,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-23,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562697,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1136,217,4,4,https://reqres.in/api/users/1,83,0,0
1726106562702,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,4,4,https://reqres.in/api/users/2,83,0,0
1726106562785,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-20,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562565,254,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1135,217,4,4,https://reqres.in/api/users/2,254,0,168
1726106562781,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1135,217,4,4,https://reqres.in/api/users/2,81,0,0
1726106562862,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-21,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562786,87,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1136,217,4,4,https://reqres.in/api/users/1,87,0,0
1726106562820,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1135,217,4,4,https://reqres.in/api/users/2,81,0,0
1726106562901,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-22,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562864,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106562874,84,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1135,217,4,4,https://reqres.in/api/users/2,84,0,0
1726106562958,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-20,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106562902,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1136,217,5,5,https://reqres.in/api/users/1,83,0,0
1726106563016,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-22,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106562766,258,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1136,217,5,5,https://reqres.in/api/users/1,258,0,166
1726106562946,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1135,217,5,5,https://reqres.in/api/users/2,85,0,0
1726106563031,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-21,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106562959,80,ConsultarUsuario,200,OK,Grupo de Hilos 1-20,text,true,,1136,217,5,5,https://reqres.in/api/users/1,80,0,0
1726106563017,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1136,217,4,4,https://reqres.in/api/users/1,81,0,0
1726106563024,86,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1135,217,4,4,https://reqres.in/api/users/2,86,0,0
1726106563110,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-23,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563032,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-21,text,true,,1136,217,4,4,https://reqres.in/api/users/1,83,0,0
1726106563099,86,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1135,217,4,4,https://reqres.in/api/users/2,86,0,0
1726106563186,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-22,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563112,93,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1136,217,4,4,https://reqres.in/api/users/1,93,0,0
1726106562964,266,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1135,217,4,4,https://reqres.in/api/users/2,266,0,170
1726106563231,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-24,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563189,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1136,217,4,4,https://reqres.in/api/users/1,85,0,0
1726106563207,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106563290,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-23,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563232,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1136,217,4,4,https://reqres.in/api/users/1,82,0,0
1726106563274,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-22,text,true,,1135,217,4,4,https://reqres.in/api/users/2,83,0,0
1726106563366,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-26,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563291,86,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1136,217,4,4,https://reqres.in/api/users/1,86,0,0
1726106563315,86,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1135,217,4,4,https://reqres.in/api/users/2,86,0,0
1726106563402,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-24,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563166,319,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1135,217,4,4,https://reqres.in/api/users/2,319,0,203
1726106563378,106,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1135,217,4,4,https://reqres.in/api/users/2,106,0,0
1726106563403,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1136,217,4,4,https://reqres.in/api/users/1,81,0,0
1726106563532,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-24,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563564,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-27,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106563533,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1135,217,5,5,https://reqres.in/api/users/2,81,0,0
1726106563533,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-23,text,true,,1136,217,5,5,https://reqres.in/api/users/1,82,0,0
1726106563532,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1135,217,4,4,https://reqres.in/api/users/2,85,0,0
1726106563618,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-25,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563370,264,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1136,217,4,4,https://reqres.in/api/users/1,264,0,179
1726106563615,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-24,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106563697,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-24,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563619,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1136,217,3,3,https://reqres.in/api/users/1,83,0,0
1726106563634,88,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1135,217,3,3,https://reqres.in/api/users/2,88,0,0
1726106563765,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-28,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563703,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1136,217,4,4,https://reqres.in/api/users/1,85,0,0
1726106563565,245,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1136,217,4,4,https://reqres.in/api/users/1,245,0,160
1726106563722,89,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1135,217,4,4,https://reqres.in/api/users/2,89,0,0
1726106563810,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-27,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563789,82,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1135,217,4,4,https://reqres.in/api/users/2,82,0,0
1726106563872,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-25,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563813,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1136,217,4,4,https://reqres.in/api/users/1,83,0,0
1726106563813,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1135,217,4,4,https://reqres.in/api/users/2,83,0,0
1726106563897,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-26,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106563874,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1136,217,5,5,https://reqres.in/api/users/1,85,0,0
1726106563959,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-25,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106563896,83,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1135,217,5,5,https://reqres.in/api/users/2,83,0,0
1726106563767,268,ConsultarUsuario,200,OK,Grupo de Hilos 1-28,text,true,,1136,217,5,5,https://reqres.in/api/users/1,268,0,177
1726106563899,143,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1136,217,5,5,https://reqres.in/api/users/1,143,0,0
1726106564063,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-28,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106563960,104,ConsultarUsuario,200,OK,Grupo de Hilos 1-25,text,true,,1136,217,5,5,https://reqres.in/api/users/1,104,0,0
1726106563979,87,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1135,217,4,4,https://reqres.in/api/users/2,87,0,0
1726106564066,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-27,text,false,,1113,0,4,4,https://reqres.in/api/users/<EOF>,0,0,0
1726106564064,81,ConsultarUsuario,200,OK,Grupo de Hilos 1-28,text,true,,1135,217,4,4,https://reqres.in/api/users/2,81,0,0
1726106564149,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-30,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106564064,90,ConsultarUsuario,200,OK,Grupo de Hilos 1-26,text,true,,1136,217,5,5,https://reqres.in/api/users/1,90,0,0
1726106564067,87,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1136,217,5,5,https://reqres.in/api/users/1,87,0,0
1726106564155,0,ConsultarUsuario,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 28: https://reqres.in/api/users/<EOF>,Grupo de Hilos 1-27,text,false,,1113,0,5,5,https://reqres.in/api/users/<EOF>,0,0,0
1726106563948,240,ConsultarUsuario,200,OK,Grupo de Hilos 1-29,text,true,,1135,217,5,5,https://reqres.in/api/users/2,240,0,156
1726106564145,95,ConsultarUsuario,200,OK,Grupo de Hilos 1-28,text,true,,1135,217,5,5,https://reqres.in/api/users/2,95,0,0
1726106564156,85,ConsultarUsuario,200,OK,Grupo de Hilos 1-27,text,true,,1136,217,5,5,https://reqres.in/api/users/1,85,0,0
